fund_house,scheme_type,scheme_category,scheme_code,scheme_name,cag,risk
IDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,108596,IDFC Core Equity Fund-Regular Plan-Growth,38.46350681818182,37.23132923290806
IDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,108799,IDFC Large Cap Fund-Regular Plan-Growth,27.979286363636366,15.586216482541323
IDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,108909,IDFC Sterling Value Fund -Regular Plan-Growth,43.418925,71.18726538960227
Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,109059,Sundaram Financial Services Opportunities Fund Reg Growth,34.61594090909092,38.323716091962815
Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,109061,Sundaram Financial Services Opportunities Fund Inst  Growth,36.68318409090909,47.41988031588326
quant Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,109275,Quant Focused Fund - Growth Option,27.787697727272725,16.8958831111312
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,109445,ICICI Prudential Banking and Financial Services Fund -  Growth,50.17568181818182,136.75704271694215
JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,109522,JM Multicap Fund - Growth option,26.953172727272726,21.938658865619836
quant Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,109830,Quant Consumption Fund - Growth Option,22.586504545454545,16.151623610888432
BOI AXA Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,110599,BOI AXA Large & Mid Cap Equity Fund Eco Plan- Growth,32.756136363636365,20.197150981404956
BOI AXA Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,110603,BOI AXA Large & Mid Cap Equity Fund Regular Plan- Growth,31.265454545454546,16.54782479338843
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,111349,Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Regular Plan,21.886606818181818,2.915388019271694
Principal Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,111381,Principal Emerging Bluechip Fund - Growth Option,89.23318181818182,285.572439876033
Quantum Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,111549,Quantum Tax Saving Fund - Direct Plan Growth Option,46.304545454545455,44.821952066115706
IDFC Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,111569,IDFC Tax Advantage  (ELSS) Fund-Regular Plan-Growth,47.343174999999995,65.97237975914774
Edelweiss Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,111638,Edelweiss Long Term Equity Fund (Tax Savings) - Regular Plan - Growth Option,41.03272727272727,27.33248801652893
BOI AXA Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,111709,BOI AXA Tax Advantage Fund-ECO Plan-Growth,48.002500000000005,76.34747329545453
BOI AXA Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,111710,BOI AXA Tax Advantage Fund-Regular Plan- Growth,45.904545454545456,62.7987520661157
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,111722,Canara Robeco Equity Taxsaver Fund - Regular Plan - Growth,54.879318181818185,73.92722908057851
Taurus Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,111787,Taurus Ethical Fund - Regular Plan - Growth Option,45.5075,32.080741477272724
Edelweiss Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,111935,Edelweiss Large Cap Fund -Plan B - Growth option,30.21545454545454,20.039138429752064
Edelweiss Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,111937,Edelweiss Large Cap Fund -Plan C - Growth option,29.81863636363637,19.512866322314043
Edelweiss Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,111940,Edelweiss Large Cap Fund - Regular Plan - Growth option,30.06113636363636,19.851478254132232
Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,111941,Sundaram Mid Cap Fund -Institutional Growth,436.5836136363636,5490.423345431177
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,111957,ICICI Prudential Focused Equity Fund - Growth,26.324545454545454,10.388752066115702
Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,112064,Sundaram Small Cap Fund -iNST Growth,82.7650409090909,229.52616781650823
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,112090,Kotak Standard Multicap Fund - Growth,29.223113636363635,26.032931555268593
Franklin Templeton Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,112092,Franklin Build India Fund Growth Plan,34.983979545454545,32.182703549354336
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,112098,Invesco India Largecap Fund - Growth,24.51159090909091,11.302654287190084
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,112152,Canara Robeco Consumer Trends Fund - Regular Plan - Growth Option,32.665454545454544,38.70742933884298
Invesco Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,112171,Invesco India PSU Equity Fund - Growth,16.370227272727274,5.082984039256199
Axis Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,112277,Axis Bluechip Fund - Regular Plan - Growth,23.722727272727276,19.511251652892565
Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,112323,Axis Long Term Equity Fund - Regular Plan - Growth,37.600631818181824,40.24839198080578
BOI AXA Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,112359,BOI AXA Manufacturing & Infrastructure Fund-Growth,14.27681818181818,5.797085330578512
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,112496,L&T Mid Cap Fund-Regular Plan-Growth,115.06454545454545,509.4846838842975
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,112600,L&T Infrastructure Fund - Regular Plan - Growth,13.6875,7.8740232954545455
DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,112901,DSP Focus Fund - Regular Plan - Growth,20.274250000000002,7.348111005681818
Mirae Asset Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,112932,Mirae Asset Emerging Bluechip Fund - Regular Plan - Growth Option,43.151999999999994,95.24086309090909
Baroda Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,112943,Baroda Large cap Fund - Plan A - Growth Option,12.772045454545452,2.171625361570248
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,113099,SBI PSU Fund - REGULAR PLAN -Growth,9.992240909090908,2.0386489065082642
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,113177,Nippon India Small Cap Fund - Growth Plan - Growth Option,34.25610681818181,57.6073624933626
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,113178,Nippon India Small Cap Fund - Growth Plan - Bonus Option,34.25610681818181,57.60734843790806
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,113221,Canara Robeco Bluechip Equity Fund - Regular Plan - Growth,21.087272727272726,11.962533471074378
Baroda Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,113327,Baroda Mid-cap Fund- Plan A - Growth Option,8.407954545454546,1.0093935433884296
BNP Paribas Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,113460,BNP PARIBAS MULTI CAP Fund-Growth Option,41.26218181818182,35.90188823966944
BNP Paribas Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,113463,BNP Paribas Long Term Equity Fund - Growth Option,33.93175000000001,18.612257369318183
BNP Paribas Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,113544,BNP PARIBAS  LARGE CAP Fund-Growth Option,77.68318181818182,110.35666260330581
BNP Paribas Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,113566,BNP Paribas Mid Cap Fund-Growth Option,29.269909090909096,17.734475719008262
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,114458,Kotak Bluechip Fund - Growth,201.7915,755.9289722954546
IDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,114476,IDFC  Infrastructure Fund-Regular Plan-Growth,13.64939090909091,7.540460206280991
Axis Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,114564,Axis Midcap Fund - Regular Plan - Growth,30.877727272727267,30.543267561983463
Mirae Asset Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,114931,Mirae Asset Great Consumer Fund - Regular Plan - Growth option,28.39286363636364,32.445710208677696
Union Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,115270,Union Multi Cap Fund - Growth Option,17.3225,4.131809659090909
Essel Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,115790,Essel Large Cap Equity Fund - Growth Option,19.860093181818183,8.006044194271695
Union Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,116051,Union Long Term Equity Fund - Growth Option,21.95613636363636,5.113273708677685
Indiabulls Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,116547,Indiabulls Blue Chip Fund - Growth Option,17.79386363636364,7.5720646177685955
IDBI Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,117311,IDBI India Top 100 Equity Fund Growth,21.639772727272728,5.801634039256201
Taurus Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,117312,Taurus Banking & Financial Services Fund - Regular Plan - Growth Option,20.51909090909091,14.79954917355372
Baroda Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,117549,Baroda Banking and Financial Services Fund - Plan A - Growth Option,18.757499999999997,10.967855113636363
Axis Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,117560,Axis Focused 25 Fund - Regular Plan - Growth Option,22.958863636363635,21.181891890495873
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,117620,ICICI Prudential US Bluechip Equity Fund - Growth,23.575000000000003,27.71460595238095
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,118043,L&T Equity Fund-Regular Plan-Growth,71.67468181818181,92.81661671694214
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,118047,L&T  Tax Advantage Fund-Regular Plan-Growth,46.67868181818181,60.23022789876033
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,118049,L&T Large and Midcap Fund-Regular Plan-Growth,41.83531818181818,37.95187476239669
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,118069,L&T India Large Cap Fund - Regular Plan - Growth,23.526727272727275,9.117438698347108
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,118102,L&T India Value Fund-Regular Plan-Growth,30.924954545454536,28.12108617975207
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118267,Canara Robeco Infrastructure-Direct Plan - Growth,43.28727272727272,32.946428925619834
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,118269,Canara Robeco Bluechip Equity Fund - Direct Plan - Growth,22.098181818181818,16.05899214876033
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118273,Canara Robeco Consumer Trends Fund - Direct Plan - Growth,34.187954545454545,50.005152634297524
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,118275,Canara Robeco Equity Diversified Fund-Direct Plan -Growth Option,116.15431818181818,406.6356108987604
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,118278,Canara Robeco Emerging Equities-Direct Plan-Growth Option,82.87954545454544,298.38649070247936
Canara Robeco Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,118285,Canara Robeco Equity Taxsaver Fund - Direct Plan - Growth Option,56.497954545454554,90.44381172520661
IDBI Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,118344,IDBI India Top 100 Equity Fund Growth Direct,22.64681818181818,8.54489896694215
IDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,118419,IDFC Core Equity Fund-Direct Plan-Growth,40.82362272727273,51.67171287402892
IDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,118421,IDFC Focused Equity Fund-Direct Plan-Growth,34.306540909090906,41.078945808326445
IDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,118424,IDFC Multi Cap Fund-Direct Plan-Growth,85.3409159090909,119.93789202724692
IDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118469,IDFC  Infrastructure Fund-Direct Plan-Growth,14.522677272727275,9.233941916301651
IDFC Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,118473,IDFC Tax Advantage  (ELSS) Fund-Direct Plan-Growth,49.89552954545454,83.60791245844524
IDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,118479,IDFC Large Cap Fund-Direct Plan-Growth,29.469818181818187,21.43583290466942
IDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,118481,IDFC Sterling Value Fund-Direct Plan-Growth,45.38056136363636,83.1299647487345
Franklin Templeton Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,118494,Templeton India Value Fund - Direct - Growth,227.6671090909091,1395.7224531940085
Franklin Templeton Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,118510,Franklin India Equity Advantage Fund - Direct - Growth,72.21261818181819,88.66268752421487
Franklin Templeton Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,118525,Franklin India Smaller Companies Fund - Direct - Growth,50.14777045454546,87.21354960299071
Franklin Templeton Mutual Fund,Open Ended Schemes,Equity Scheme - Dividend Yield Fund,118527,Templeton India Equity Income Fund - Direct - Growth,41.63712727272727,42.370209081074385
Franklin Templeton Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,118531,Franklin India Bluechip Fund- Direct - Growth,422.785275,2897.3164334155117
Franklin Templeton Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,118533,Franklin India Prima Fund - Direct - Growth,868.9555704545455,21546.25321364481
Franklin Templeton Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,118535,Franklin India Equity Fund - Direct - Growth,537.1864181818181,5574.159183392397
Franklin Templeton Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118537,Franklin India Technology Fund - Direct - Growth,139.90017727272726,769.8174134049382
Franklin Templeton Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118539,Franklin India Opportunities Fund - Direct - Growth,66.7831590909091,82.93957384832645
Franklin Templeton Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,118540,Franklin India TAXSHIELD - Direct - Growth,509.5988181818182,4995.76973515467
Franklin Templeton Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118557,Franklin Build India Fund - Direct - Growth,37.038275,41.93466091505681
Franklin Templeton Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118559,Franklin Asian Equity Fund - Direct - Growth,20.41000909090909,13.679466779008266
Franklin Templeton Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,118564,Franklin India Focused Equity Fund - Direct - Growth,36.526509090909094,32.542299887644624
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118588,Nippon India Banking Fund - Direct Plan Growth Plan - Bonus Option,226.81165681818186,2460.7863841288167
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118589,Nippon India Banking Fund - Direct Plan Growth Plan - Growth Option,226.81165909090913,2460.7865604024173
Edelweiss Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,118617,Edelweiss Large Cap Fund - Direct Plan-Growth option,31.075000000000003,24.88311136363637
Edelweiss Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,118620,Edelweiss Long Term Equity Fund (Tax Savings) - Direct Plan-Growth Option,43.01454545454545,36.100861157024795
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,29.76917954545455,26.788360748445243
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,118633,Nippon India Large Cap Fund - Direct Plan Growth Plan - Bonus Option,29.76917954545455,26.788360748445243
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,118650,Nippon India Multi Cap Fund - Direct Plan Growth Plan - Growth Option,85.1964159090909,156.28937565997418
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,118651,Nippon India Multi Cap Fund - Direct Plan Growth Plan - Bonus Option,85.1964159090909,156.28937565997418
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,118665,Nippon India Growth Fund - Direct Plan Growth Plan - Bonus Option,166.25945227272726,746.2022709779493
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,118666,Nippon India Growth Fund - Direct Plan Dividend Plan,75.88566363636363,95.54800134413223
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,118668,Nippon India Growth Fund - Direct Plan Growth Plan - Growth Option,1000.739802272727,27038.300572466127
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,118675,Nippon India Vision Fund - Direct Plan Growth Plan - Bonus Option,84.6413,127.62770047681816
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,118678,Nippon India Vision Fund - Direct Plan Growth Plan - Growth Option,499.2099113636364,4441.119545141917
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,118692,Nippon India Focused Equity Fund - Direct Plan Growth Plan - Growth Option,42.107956818181826,49.81325323608987
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118722,Nippon India Consumption Fund - Direct Plan Growth Plan - Bonus,62.94314090909091,51.70518996878098
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118724,Nippon India Consumption Fund - Direct Plan Growth Plan - Growth Option,62.94314090909091,51.70518996878098
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118758,Nippon India Pharma Fund - Direct Plan Growth Plan - Bonus Option,152.45546818181813,454.4197273971693
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118759,Nippon India Pharma Fund - Direct Plan Growth Plan - Growth Option,152.45546818181813,454.4197273971693
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118762,Nippon India Power & Infra Fund - Direct Plan Growth Plan - Bonus Option,91.57157954545454,293.47948595526344
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118763,Nippon India Power & Infra Fund - Direct Plan Growth Plan - Growth Option,91.57157954545454,293.47948595526344
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118769,Nippon India Quant Fund - Direct Plan Growth Plan - Growth Option,23.178988636363638,8.96443658418905
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118770,Nippon India Quant Fund - Direct Plan Growth Plan - Bonus Option,23.178988636363638,8.96443658418905
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,118777,Nippon India Small Cap Fund - Direct Plan Growth Plan - Bonus Option,35.88955909090909,69.38912805741737
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,35.88960681818182,69.3893319642717
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,118784,Nippon India Value Fund - Direct Plan Growth Plan,65.39211818181819,112.76925099966944
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,118803,Nippon India Tax Saver Fund - Direct Plan Growth Plan - Growth Option,52.915868181818176,69.35437306671488
Mirae Asset Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,118825,Mirae Asset Large Cap Fund - Direct Plan - Growth,43.583181818181814,74.04568783057852
Mirae Asset Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,118834,Mirae Asset Emerging Bluechip Fund - Direct Plan - Growth,45.28218181818182,115.24972446694214
Mirae Asset Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118837,Mirae Asset Great Consumer Fund - Direct Plan - Growth,30.276409090909098,44.08769705991735
Taurus Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,118866,Taurus Tax Shield-Direct Plan-Growth Option,68.35454545454544,145.7323429752066
Taurus Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118868,Taurus Banking & Financial Services Fund-Direct Plan-Growth Option,21.577272727272728,18.821178925619833
Taurus Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,118870,Taurus Largecap Equity Fund-Direct Plan-Growth Option,69.49431818181816,51.897006353305784
Taurus Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,118872,Taurus Discovery (Midcap) Fund-Direct Plan-Growth Option,38.67636363636364,45.366018595041325
Taurus Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118876,Taurus Ethical Fund-Direct Plan-Growth Option,47.29590909090909,42.27218780991736
Taurus Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118879,Taurus Infrastructure Fund-Direct Plan-Growth Option,22.27295454545455,14.18125263429752
Taurus Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,118883,Taurus Starshare (Multi Cap) Fund -Direct Plan-Growth Option,102.86295454545456,149.68567081611567
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,118929,HDFC Long Term Advantage Fund -Direct Plan - Growth Option,305.50379545454547,3122.252347208161
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,118935,HDFC Capital Builder Value Fund -Direct Plan - Growth Option,255.41427272727276,2042.2805491528927
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,118950,HDFC Focused 30 Fund -Direct Plan - Growth Option,71.28609090909092,114.07453480991734
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,118955,HDFC Equity Fund -Direct Plan - Growth Option,570.6160227272727,9266.788528476756
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,118979,HDFC Infrastructure Fund -Direct Plan - Growth Option,16.770545454545456,9.655052611570246
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,118989,HDFC Mid Cap Opportunities Fund -Direct Plan - Growth Option,49.27495454545454,77.69645417975207
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,119018,HDFC Top 100 Fund -Direct Plan - Growth Option,417.07547727272737,4866.930130385847
DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119028,DSP Natural Resources and New Energy Fund - Direct Plan - Growth,27.87922727272727,49.063230175619836
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,119060,HDFC TaxSaver -Direct Plan - Growth Option,464.74036363636355,4894.485843367768
DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,119071,DSP Midcap Fund - Direct Plan - Growth,49.29929545454545,87.42953384452477
DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,119076,DSP Equity Fund - Direct Plan - Growth,34.66897727272727,35.664151022210746
DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,119096,DSP Focus Fund - Direct Plan - Growth,20.97886363636364,9.069960117768595
Indiabulls Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,119133,Indiabulls Blue Chip Fund - Direct Plan - Growth Option,19.177045454545457,11.384743543388431
Essel Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,119148,Essel Large Cap Equity Fund-Direct Plan-Growth Option,21.182136363636364,11.340041120950415
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,119160,Tata Large Cap Fund -Direct Plan Growth,199.7231113636364,871.8065810778255
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119172,Tata Ethical Fund -Direct Plan Growth,150.23506136363636,323.6768351991891
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,119177,Tata Mid Cap Growth Fund - Direct Plan Dividend,45.00950227272727,33.61518600249483
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,119178,Tata Mid Cap Growth Fund - Direct Plan Growth,125.68595454545456,393.91959548066114
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,119202,Tata Large & MId Cap Fund -Direct Plan Growth,186.8403181818182,857.9098323519421
DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,119212,DSP Small Cap Fund - Direct Plan - Growth,53.15790909090909,94.9154047644628
DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,119218,DSP Equity Opportunities Fund - Direct Plan - Growth,195.77554545454544,1278.1033566570245
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,119231,Tata Equity P/E Fund -Direct Plan Growth,118.33096136363633,555.4441076187345
DSP Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,119242,DSP Tax Saver Fund - Direct Plan - Growth,42.1240909090909,57.99686844628099
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119243,Tata Infrastructure Fund -Direct Plan Growth,50.433781818181814,53.715531917396696
DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119247,DSP India T.I.G.E.R. Fund - Direct Plan - Growth,82.24027272727272,173.58464160743804
DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,119250,DSP Top 100 Equity Fund - Direct Plan - Growth,185.96325,644.5810577784089
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,119291,L&T Equity Fund-Direct Plan-Growth,74.14025,111.67889986931819
Union Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,119292,Union Multi Cap Fund - Direct Plan - Growth Option,17.974545454545453,5.160002066115703
Union Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,119307,Union Long Term Equity Fund - Direct Plan - Growth Option,22.569090909090907,6.421249173553719
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,119308,L&T India Large Cap Fund - Direct Plan - Growth,24.36781818181818,11.380765194214876
Baroda Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,119333,Baroda Banking and Financial Services Fund - Plan B (Direct) - Growth Option,19.5225,12.997005113636364
BOI AXA Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,119350,BOI AXA Large & Mid Cap Equity Fund Direct Plan-Growth,33.02363636363637,21.9567367768595
BOI AXA Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,119351,OI AXA Tax Advantage Fund-Direct Plan- Growth,49.0925,86.72222329545455
