fund_house,scheme_type,scheme_category,scheme_code,scheme_name,cag,risk
Axis Mutual Fund,Close Ended Schemes,Income,123065,Axis Hybrid Fund Series 6 (1324 Days) - Direct - Growth,13.79458636,0.760725206
HDFC Mutual Fund,Close Ended Schemes,Income,123401,HDFC FMP 1846D August 2013 (1)-Regular Option-Growth Option,14.59691818,3.005077398
HDFC Mutual Fund,Close Ended Schemes,Income,123402,HDFC FMP 1846D August 2013 (1)-Direct Option-Growth Option,14.79342727,3.35722543
IDBI Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,123637,IDBI Equity Advantage Fund - Growth Direct,24.53022727,12.2894704
IDBI Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,123638,IDBI Equity Advantage Fund - Growth Regular,23.45704545,8.68185718
UTI Mutual Fund,IL&FS Mutual Fund,IDF,123646,UTI Fixed Income Interval Fund - Annual Interval Plan Series - I - Direct Plan - Growth Option,23.06360682,5.533627584
ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,123651,ICICI Prudential Global Stable Equity Fund (FOF) - Growth,13.89465116,2.419880692
ICICI Prudential Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,123654,ICICI Prudential Global Stable Equity Fund (FOF) - Direct - Growth,14.37511628,3.177015684
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,123690,Kotak Banking and PSU Debt - Growth,38.59891591,27.05106166
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,123693,Kotak Banking and PSU Debt Direct - Growth,39.0827,30.14738592
Indiabulls Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,123704,Indiabulls Short Term Fund - Direct Plan - Growth Option,1474.765636,37890.98089
Indiabulls Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,123708,Indiabulls Short Term Fund - Regular Plan - Growth Option,1400.263907,25418.77089
Axis Mutual Fund,Close Ended Schemes,Income,123978,Axis Hybrid Fund - Series 7 (1305 Days) - Regular Plan - Growth,13.20733864,0.473992029
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,124172,DSP Banking & PSU Debt Fund - Regular Plan - Growth,14.43416818,3.586813657
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,124175,DSP Banking & PSU Debt Fund - Direct Plan - Growth,14.64512045,3.988592319
Motilal Oswal Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,124233,Motilal Oswal Ultra Short Term Fund (MOFUSTF)-Regular Plan- Growth,12.51572955,0.461207844
Motilal Oswal Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,124234,Motilal Oswal Ultra Short Term Fund (MOFUSTF) -Direct Plan- Growth,12.79964545,0.569429662
UTI Mutual Fund,IL&FS Mutual Fund,IDF,124596,UTI F I I F-Annual Interval Plan Series - II - Direct Plan - Growth Option,23.21288864,6.837358003
UTI Mutual Fund,IL&FS Mutual Fund,IDF,125077,UTI Fixed Interval Income Fund (Annual Interval Fund)  Series III - Direct Plan - Growth Option,22.6825,6.302540302
IIFL Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,125259,IIFL LIQUID FUND REGULAR PLAN  GROWTH,1334.662431,19653.19203
PGIM India Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,125305,PGIM India Midcap Opportunities Fund - Regular Plan - Growth Option,17.25318182,4.230871694
PGIM India Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,125307,PGIM India Midcap Opportunities Fund - Direct Plan - Growth Option,17.83545455,5.45673843
IIFL Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,125345,IIFL LIQUID FUND DIRECT PLAN  GROWTH,1337.433647,20045.48171
Axis Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,125350,Axis Small Cap Fund - Regular Plan - Growth,24.64363636,18.28339587
Axis Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,125354,Axis Small Cap Fund - Direct Plan - Growth,25.83977273,24.05662495
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,125494,SBI Small Cap Fund - Regular Plan - Growth,44.10629545,109.8618877
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,125497,SBI Small Cap Fund - Direct Plan - Growth,46.64655227,136.6310919
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,125498,SBI BANKING & PSU FUND - Regular Paln - Growth,1900.284909,61232.49782
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,125503,SBI BANKING & PSU FUND - Direct Plan - Growth,1949.101589,73452.50816
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,125595,Aditya Birla Sun Life Banking and Financial Services Fund - Regular Plan - Growth,22.84931818,26.2696109
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,125597,Aditya Birla Sun Life Banking and Financial Services Fund - Direct Plan - Growth,23.77613636,31.04981916
Shriram Mutual Fund,Open Ended Schemes,Hybrid Scheme - Aggressive Hybrid Fund,125711,Shriram Hybrid Equity Fund- Direct Growth,15.30177727,3.572206104
Shriram Mutual Fund,Open Ended Schemes,Hybrid Scheme - Aggressive Hybrid Fund,125713,Shriram Hybrid Equity Fund- Growth,14.88337727,2.758723848
UTI Mutual Fund,IL&FS Mutual Fund,IDF,125953,UTI Fixed Income Interval Fund ( Half Yearly Plan-II)- Direct Plan - Growth Option,21.68895,5.7811433
UTI Mutual Fund,IL&FS Mutual Fund,IDF,126031,UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Direct Plan - Growth Option,22.23209773,6.572445121
Invesco Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,126351,Invesco India Feeder - Invesco Pan European Equity Fund - Regular Plan - Growth Option,10.06053409,0.885921284
Invesco Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,126353,Invesco India Feeder - Invesco Pan European Equity Fund - Direct Plan - Growth Option,10.49405682,1.118886286
DSP Mutual Fund,Open Ended Schemes,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,126393,DSP Dynamic Asset Allocation Fund - Direct Plan - Growth,14.24535455,3.581694267
DSP Mutual Fund,Open Ended Schemes,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,126394,DSP Dynamic Asset Allocation Fund - Regular Plan - Growth,13.714875,2.477450055
Canara Robeco Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,126685,Canara Robeco Corporate Bond Fund - Direct Plan - Growth,13.97603182,3.33778799
Canara Robeco Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,126687,Canara Robeco Corporate Bond Fund - Regular Plan - Growth,13.70081364,2.666105225
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,126939,UTI Banking & PSU Debt Fund- Regular Plan - Growth Option,13.53018636,2.032615022
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,126940,UTI Banking & PSU Debt Fund - Direct Plan - Growth Option,13.58689091,2.101802584
Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,127039,Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option,22.8019,7.67082456
Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,127042,Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option,23.90925,10.16438037
HSBC Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,127071,HSBC Asia Pacific (Ex Japan) Dividend Yield Fund - Growth Direct,12.89902045,4.883858021
HSBC Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,127073,HSBC Asia Pacific (Ex Japan) Dividend Yield Fund - Growth,12.54482273,4.067192603
IDBI Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,127181,IDBI Credit Risk Fund Growth Direct,13.325025,1.49904323
IDBI Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,127183,IDBI Credit Risk Fund Growth Regular,12.88546818,1.085895375
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,127304,BNP Paribas Medium Term Fund - Growth Option,13.1598,1.190535682
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,127305,BNP Paribas Medium Term Fund - Direct Plan - Growth Option,13.56951591,1.639761276
BOI AXA Mutual Fund,Open Ended Schemes,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,127849,BOIAXAEQUITY DEBT REBALANCER FUND REGULAR PLAN  GROWTH,13.75316136,1.030663751
BOI AXA Mutual Fund,Open Ended Schemes,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,127850,BOIAXAEQUITY DEBT REBALANCER FUND DIRECT PLAN  GROWTH,14.00451818,1.279576292
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,128006,Kotak Medium Term Fund - Direct Growth,14.37362727,3.639175491
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,128009,Kotak Medium Term Fund - Growth,13.88505455,2.656960236
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,128051,HDFC Credit Risk Debt Fund - Direct Option - Growth Option,14.40899091,3.892042498
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,128053,HDFC Credit Risk Debt Fund - Growth Option,13.95596818,2.997637434
IDBI Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,128235,IDBI DIVERSIFIED EQUITY FUND Growth Regular,18.92340909,4.63058156
IDBI Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,128236,IDBI DIVERSIFIED EQUITY FUND Growth Direct,19.72522727,6.927015857
HDFC Mutual Fund,Close Ended Schemes,Income,128542,HDFC FMP 3360D March 2014 (1)-Regular Option-Growth Option,12.81308182,3.442420588
HDFC Mutual Fund,Close Ended Schemes,Income,128544,HDFC FMP 3360D March 2014 (1)-Direct Option-Growth Option,12.86266364,3.548824242
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,128628,HDFC Banking and PSU Debt Fund - Regular Plan - Growth Option,13.73036364,3.304783827
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,128629,HDFC Banking and PSU Debt Fund - Direct Plan - Growth Option,13.85562727,3.708854655
Franklin Templeton Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,129006,Franklin India Banking & PSU Debt Fund - Growth,13.49315455,3.268578152
Franklin Templeton Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,129008,Franklin India Banking & PSU Debt Fund - Direct - Growth,13.73976818,3.734717684
Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,129046,Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option,22.99974318,18.7686368
Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,129048,Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option,22.17032955,15.63715352
HDFC Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,129052,HDFC Arbitrage Fund Wholesale Plan Growth Option Direct Plan,12.88004545,1.789656271
HSBC Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,129065,HSBC Managed Solutions - Growth - Growth,15.54772045,4.833203098
Invesco Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,129187,Invesco India Feeder - Invesco Global Equity Income Fund - Regular Plan - Growth,11.67091818,1.35436355
Invesco Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,129188,Invesco India Feeder - Invesco Global Equity Income Fund - Direct Plan - Growth,12.20690455,2.006246428
HSBC Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,129191,HSBC Managed Solutions - Moderate - Growth,14.98623182,3.903353305
HSBC Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,129193,HSBC Managed Solutions - Moderate - Growth Direct,15.13685227,4.215351354
HSBC Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,129195,HSBC Managed Solutions - Conservative - Growth,13.51527045,1.860281099
HSBC Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,129197,HSBC Managed Solutions - Conservative - Growth Direct,13.65445909,2.106888527
HSBC Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,129199,HSBC Managed Solutions - Growth - Dividend,15.54772045,4.833203098
HSBC Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,129200,HSBC Managed Solutions - Growth - Growth Direct,15.70655,5.171957778
HSBC Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,129201,HSBC Managed Solutions - Growth - Dividend Direct,15.70655,5.171957778
Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,129212,Sundaram Infrastructure Advantage Fund (Erstwhile Sundaram Capex Opportunities) Direct Plan Growth,29.64869091,22.94687551
Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,129213,Sundaram Infrastructure Advantage Fund (Erstwhile Sundaram Capex Opportunities) Regular Plan Growth,28.92070227,20.95160778
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,129220,L&T Emerging Businesses Fund - Direct Plan - Growth,21.02254545,27.17423138
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,129223,L&T Emerging Businesses Fund - Regular Plan - Growth,20.43502273,24.5086222
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Dividend Yield Fund,129310,ICICI Prudential Dividend Yield Equity Fund Growth Option,14.60431818,5.473283626
ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Dividend Yield Fund,129312,ICICI Prudential Dividend Yield Equity Fund Direct Plan Growth Option,14.98454545,6.135129339
Franklin Templeton Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,129438,Franklin India Feeder - Franklin European Growth Fund - Growth,9.143354545,0.659408635
Franklin Templeton Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,129439,Franklin India Feeder - Franklin European Growth Fund - Dividend,9.143354545,0.659408635
Franklin Templeton Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,129440,Franklin India Feeder - Franklin European Growth Fund - Direct - Growth,9.57065,0.797365229
Franklin Templeton Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,129441,Franklin India Feeder - Franklin European Growth Fund - Direct - Dividend,9.57065,0.797365229
Union Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,129647,Union Small Cap Fund - Regular Plan - Growth Option,13.43409091,2.996578719
Union Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,129649,Union Small Cap Fund - Direct Plan - Growth Option,13.82863636,3.497675413
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,130037,Nippon India Strategic Debt Fund - Growth Option,12.72599773,1.999563497
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,130050,Nippon India Strategic Debt Fund - Direct Plan - Growth Option,13.1098,2.379615409
Edelweiss Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,130205,Edelweiss Arbitrage Fund- Regular Plan- Growth Option,12.67243864,1.649993641
Edelweiss Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,130206,Edelweiss Arbitrage Fund- Direct Plan- Growth Option,12.91193409,2.093710098
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,130309,Axis Credit Risk Fund - Regular Plan - Growth,13.16669773,2.065585712
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,130314,Axis Credit Risk Fund - Direct Plan - Growth,13.68894773,3.136855145
L&T Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,130446,L&T Arbitrage Opportunities Fund - Regular Plan - Growth,12.54079545,1.562336117
L&T Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,130450,L&T Arbitrage Opportunities Fund - Direct Plan - Growth,12.80984091,1.966473497
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,130459,BNP PARIBAS LIQUID FUND - REGULAR PLAN - GROWTH OPTION,2440.912439,73615.96389
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,130472,BNP PARIBAS LIQUID FUND - GROWTH OPTION,2578.762268,83422.33743
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,130479,BNP PARIBAS LIQUID FUND -- DIRECT PLAN - GROWTH OPTION,2590.233418,86717.72128
DSP Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,130492,DSP Global Allocation Fund - Regular Plan - Growth,11.63041818,1.473700753
DSP Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,130493,DSP Global Allocation Fund - Direct Plan - Growth,11.79131364,1.706209933
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,130496,HDFC Growth Opportunities Fund - Regular Growth Plan,98.64986364,144.1263965
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,130497,HDFC Growth Opportunities Fund - Regular Dividend Plan,20.23168182,8.127654899
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,130498,HDFC Growth Opportunities Fund - Direct Growth Plan,99.54829545,149.6821596
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,130499,HDFC Growth Opportunities Fund - Direct Dividend Plan,22.43159091,7.353775333
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,130502,HDFC Small Cap Fund - Regular Growth Plan,34.66875,59.64397805
HDFC Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,130503,HDFC Small Cap Fund - Direct Growth Plan,36.50259091,73.14281961
HDFC Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,130533,HDFC Dynamic PE Ratio Fund of Funds - Regular Growth,16.36991136,4.579164087
HDFC Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,130543,HDFC Dynamic PE Ratio Fund of Funds - Direct Growth,17.03511364,5.938944183
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,130721,Invesco India Credit Risk Fund - Regular Plan - Growth,1269.982157,11994.48456
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,130722,Invesco India Credit Risk Fund - Direct Plan - Growth,1302.949411,16240.44527
Axis Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,130771,Axis Arbitrage Fund - Regular Plan - Growth,12.36993182,1.475725507
Axis Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,130773,Axis Arbitrage Fund - Direct Plan - Growth,12.72194773,2.010011067
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,130825,L&T Business Cycles Fund - Direct Plan - Growth,14.12665909,4.603240043
L&T Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,130827,L&T Business Cycles Fund - Regular Plan - Growth,13.81475,4.157079869
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,130858,Nippon India Japan Equity Fund- Growth Plan- Bonus Option,11.76550465,1.849243572
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,130860,Nippon India Japan Equity Fund- Direct Plan- Growth Plan- Growth Option,12.05862093,2.385744205
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,130861,Nippon India Japan Equity Fund- Direct Plan- Growth Plan- Bonus Option,12.05862093,2.385744205
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,130863,Nippon India Japan Equity Fund- Growth Plan- Growth Option,11.76550233,1.849234802
UTI Mutual Fund,Close Ended Schemes,Growth,131018,UTI Focussed Equity Fund Series - 1 (2195 Days) - Regular Plan - Growth Option,12.23414419,2.379003972
UTI Mutual Fund,Close Ended Schemes,Growth,131019,UTI Focussed Equity Fund Series - 1 (2195 Days) - Direct Plan - Growth Option,12.82490698,3.18762712
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund with 10 year constant duration,131051,ICICI Prudential Constant Maturity Gilt Fund - Growth,13.90222273,5.02747619
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund with 10 year constant duration,131061,ICICI Prudential Constant Maturity Gilt Fund - Direct Plan - Growth,14.02960227,5.363104886
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund with 10 year constant duration,131297,DSP 10Y G-Sec Fund - Regular Plan - Growth,13.40665909,3.438305998
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund with 10 year constant duration,131301,DSP 10Y G-Sec Fund - Direct Plan - Growth,13.51705909,3.698210034
IDFC Mutual Fund,Open Ended Schemes,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,131355,IDFC DEF_Direct Plan_Growth,12.59724091,2.457635569
IDFC Mutual Fund,Open Ended Schemes,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,131357,IDFC DEF_Regular Plan_Growth,12.06964545,1.567108511
Kotak Mahindra Mutual Fund,Open Ended Schemes,Hybrid Scheme - Equity Savings,131372,Kotak Equity Savings Fund - Regular - Growth,12.69829773,2.195866351
Kotak Mahindra Mutual Fund,Open Ended Schemes,Hybrid Scheme - Equity Savings,131373,Kotak Equity Savings Fund - Direct - Growth,12.98738864,2.774240456
DSP Mutual Fund,Close Ended Schemes,Growth,131482,DSP 3 Years Close Ended Equity Fund - Regular Plan - Growth (Maturity Date 4-Jan-2021),13.27752273,4.661632704
DSP Mutual Fund,Close Ended Schemes,Growth,131484,DSP 3 Years Close Ended Equity Fund - Direct Plan - Growth (Maturity Date 4-Jan-2021),13.46443182,5.181407018
IIFL Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,131578,IIFL Focused Equity Fund -Regular Plan - Growth,13.59578409,5.744565573
IIFL Mutual Fund,Open Ended Schemes,Equity Scheme - Focused Fund,131580,IIFL Focused Equity Fund-Direct Plan-Growth,14.14544091,7.627516342
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,131666,Aditya Birla Sun Life Balanced Advantage Fund - Regular Plan - Growth Option,46.46113636,42.81741916
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,131670,Aditya Birla Sun Life Balanced Advantage Fund - Direct Plan - Growth Option,48.45068182,55.72686999
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,131864,Aditya Birla Sun Life Asset Allocator Multi Manager FoF Scheme - Regular Plan - Growth Option,25.75994545,11.25635194
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,131865,Aditya Birla Sun Life Asset Allocator Multi Manager FoF Scheme - Direct Plan - Growth Option,12.90672955,2.923476266
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,131896,Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme - Regular Plan - Growth Option,22.95326591,7.543401964
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,131898,Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme - Direct Plan - Growth Option,23.47903864,9.056738739
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,132005,Aditya Birla Sun Life Global Real Estate Fund - Retail Plan - Regular Plan - Growth Option,18.03771818,1.475818951
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,132009,Aditya Birla Sun Life Global Real Estate Fund - Retail Plan - Direct Plan - Growth Option,18.44345227,1.734741462
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,132138,Aditya Birla SUn Life Global Emerging Opportunities Fund - Regular Plan - Growth Option,12.35654091,2.203435781
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,132140,Aditya Birla Sun Life Global Emerging Opportunities Fund - Direct plan - Growth Option,12.514,2.362133491
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,132174,Aditya Birla Sun Life Financial Planning Fund - Moderate Plan - Regular Plan - Growth Option,17.98365227,4.178010088
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,132178,Aditya Birla Sun life Financial Planning Fund - Conservative Plan - Regular Plan - Growth Option,16.74124318,2.980716853
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,132180,Aditya Birla Sun Life Financial Planning Fund - Aggressive Plan - Regular Plan - Growth Option,19.9491,7.09478817
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,132183,Aditya Birla Sun Life Financial Planning Fund - Conservative Plan - Direct Plan - Growth Option,17.17594091,3.67330529
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,132185,Aditya Birla Sun Life Financial Planning Fund - Moderate Plan - Direct Plan - Growth Option,18.42617955,5.038047262
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,132186,Aditya Birla Sun Life Financial Planning Fund - Aggressive Plan - Direct Plan - Growth Option,20.59164091,8.818426387
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,132756,Tata India Tax Savings Fund-Growth-Direct Plan,15.79288864,9.026667035
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,132757,Tata India Tax Savings Fund-Growth-Regular Plan,15.13692727,7.06781648
Franklin Templeton Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,132987,Franklin India Multi - Asset Solution Fund - Growth Plan,11.34138636,1.018796243
Franklin Templeton Mutual Fund,Open Ended Schemes,Other Scheme - FoF Domestic,132989,Franklin India Multi - Asset Solution Fund - Growth Plan - Direct,11.886175,1.555701775
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Hybrid Scheme - Equity Savings,132995,Aditya Birla Sun Life Equity Savings Fund - Direct Plan - Growth,12.61318182,2.337830785
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Hybrid Scheme - Equity Savings,132998,Aditya Birla Sun Life Equity Savings Fund - Regular Plan - Growth,12.18795455,1.635338998
Kotak Mahindra Mutual Fund,Open Ended Schemes,Hybrid Scheme - Aggressive Hybrid Fund,133035,Kotak Equity Hybrid - Growth - Direct,23.29495455,11.73630604
Kotak Mahindra Mutual Fund,Open Ended Schemes,Hybrid Scheme - Aggressive Hybrid Fund,133036,Kotak Equity Hybrid - Growth,21.95456818,7.893377654
Indiabulls Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,133181,Indiabulls Arbitrage Fund - Direct Plan - Growth Option,12.39998864,1.798671471
Indiabulls Mutual Fund,Open Ended Schemes,Hybrid Scheme - Arbitrage Fund,133184,Indiabulls Arbitrage Fund - Regular Plan - Growth Option,12.17221818,1.44620287
